Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip duration(mins),Time of day
4784,City,32,Trip Completed,14/07/2016 16:41,14/07/2016 17:15,33,Evening
5896,City,32,Trip Completed,15/07/2016 09:47,15/07/2016 10:32,46,Early Morning
6190,City,32,Trip Completed,15/07/2016 17:11,15/07/2016 17:55,44,Evening
6551,City,32,Trip Completed,15/07/2016 21:03,15/07/2016 22:17,74,Night
145,City,33,Trip Completed,11/07/2016 05:32,11/07/2016 06:37,65,Early Morning
735,City,33,Trip Completed,11/07/2016 15:27,11/07/2016 16:32,65,Daytime
918,Airport,33,Trip Completed,11/07/2016 18:22,11/07/2016 19:04,42,Evening
1478,City,33,Trip Completed,12/07/2016 05:16,12/07/2016 06:13,57,Early Morning
1957,City,33,Trip Completed,12/07/2016 11:45,12/07/2016 12:55,70,Daytime
3097,City,33,Trip Completed,13/07/2016 08:15,13/07/2016 09:12,57,Early Morning
3981,Airport,33,Trip Completed,13/07/2016 23:13,13/07/2016 23:38,25,Night
4175,City,33,Trip Completed,14/07/2016 05:11,14/07/2016 06:15,64,Early Morning
6237,City,33,Trip Completed,15/07/2016 17:50,15/07/2016 18:49,59,Evening
738,City,34,Trip Completed,11/07/2016 15:30,11/07/2016 16:44,74,Daytime
2731,City,34,Trip Completed,13/07/2016 02:38,13/07/2016 03:16,38,Night
2863,Airport,34,Trip Completed,13/07/2016 05:46,13/07/2016 06:22,36,Early Morning
3528,Airport,34,Trip Completed,13/07/2016 17:50,13/07/2016 18:17,26,Evening
4653,City,34,Trip Completed,14/07/2016 11:58,14/07/2016 12:55,57,Daytime
5042,City,34,Trip Completed,14/07/2016 19:21,14/07/2016 20:05,44,Evening
360,Airport,35,Trip Completed,11/07/2016 08:02,11/07/2016 09:05,63,Early Morning
771,Airport,35,Trip Completed,11/07/2016 16:19,11/07/2016 17:34,75,Evening
1274,City,35,Trip Completed,11/07/2016 22:01,11/07/2016 23:21,80,Night
1501,City,35,Trip Completed,12/07/2016 05:41,12/07/2016 06:47,66,Early Morning
1972,City,35,Trip Completed,12/07/2016 12:22,12/07/2016 12:43,21,Daytime
2871,City,35,Trip Completed,13/07/2016 05:53,13/07/2016 07:00,67,Early Morning
3395,City,35,Trip Completed,13/07/2016 14:52,13/07/2016 15:33,40,Daytime
3572,City,35,Trip Completed,13/07/2016 18:25,13/07/2016 19:31,66,Evening
4118,Airport,35,Trip Completed,14/07/2016 04:28,14/07/2016 05:26,58,Early Morning
4739,City,35,Trip Completed,14/07/2016 14:52,14/07/2016 15:37,45,Daytime
6556,City,35,Trip Completed,15/07/2016 21:09,15/07/2016 21:38,28,Night
6677,Airport,35,Trip Completed,15/07/2016 22:29,15/07/2016 23:22,53,Night
1104,Airport,36,Trip Completed,11/07/2016 20:17,11/07/2016 21:20,63,Night
1596,Airport,36,Trip Completed,12/07/2016 06:39,12/07/2016 07:30,51,Early Morning
1835,Airport,36,Trip Completed,12/07/2016 09:35,12/07/2016 10:30,55,Early Morning
2110,Airport,36,Trip Completed,12/07/2016 16:19,12/07/2016 17:12,53,Evening
2759,Airport,36,Trip Completed,13/07/2016 03:50,13/07/2016 04:33,43,Night
3010,Airport,36,Trip Completed,13/07/2016 07:26,13/07/2016 08:40,75,Early Morning
3403,City,36,Trip Completed,13/07/2016 15:16,13/07/2016 15:45,29,Daytime
3856,Airport,36,Trip Completed,13/07/2016 21:34,13/07/2016 22:26,52,Night
4472,City,36,Trip Completed,14/07/2016 08:39,14/07/2016 09:55,76,Early Morning
5199,City,36,Trip Completed,14/07/2016 20:50,14/07/2016 21:57,67,Night
5612,City,36,Trip Completed,15/07/2016 06:15,15/07/2016 07:17,62,Early Morning
6614,Airport,36,Trip Completed,15/07/2016 21:40,15/07/2016 22:56,75,Night
191,Airport,37,Trip Completed,11/07/2016 05:55,11/07/2016 06:45,50,Early Morning
333,City,37,Trip Completed,11/07/2016 07:43,11/07/2016 08:53,70,Early Morning
488,Airport,37,Trip Completed,11/07/2016 09:35,11/07/2016 10:20,45,Early Morning
1780,City,37,Trip Completed,12/07/2016 08:58,12/07/2016 09:45,47,Early Morning
2235,Airport,37,Trip Completed,12/07/2016 18:12,12/07/2016 19:14,62,Evening
2516,City,37,Trip Completed,12/07/2016 21:05,12/07/2016 22:18,73,Night
4209,City,37,Trip Completed,14/07/2016 05:37,14/07/2016 06:42,65,Early Morning
4726,City,37,Trip Completed,14/07/2016 13:52,14/07/2016 15:04,72,Daytime
5088,Airport,37,Trip Completed,14/07/2016 19:52,14/07/2016 21:06,74,Evening
5352,Airport,37,Trip Completed,14/07/2016 23:01,14/07/2016 23:45,44,Night
6024,Airport,37,Trip Completed,15/07/2016 12:43,15/07/2016 13:55,72,Daytime
6196,Airport,37,Trip Completed,15/07/2016 17:19,15/07/2016 18:03,44,Evening
6297,City,37,Trip Completed,15/07/2016 18:21,15/07/2016 18:57,36,Evening
125,City,38,Trip Completed,11/07/2016 05:12,11/07/2016 06:17,65,Early Morning
1611,City,38,Trip Completed,12/07/2016 06:49,12/07/2016 07:44,55,Early Morning
1814,City,38,Trip Completed,12/07/2016 09:19,12/07/2016 09:59,40,Early Morning
3088,City,38,Trip Completed,13/07/2016 08:12,13/07/2016 09:01,48,Early Morning
3384,Airport,38,Trip Completed,13/07/2016 14:40,13/07/2016 15:34,54,Daytime
4218,Airport,38,Trip Completed,14/07/2016 05:38,14/07/2016 06:24,47,Early Morning
5757,City,38,Trip Completed,15/07/2016 08:12,15/07/2016 09:17,66,Early Morning
5958,Airport,38,Trip Completed,15/07/2016 10:48,15/07/2016 11:49,61,Daytime
6314,City,38,Trip Completed,15/07/2016 18:31,15/07/2016 19:30,59,Evening
249,City,39,Trip Completed,11/07/2016 06:31,11/07/2016 07:14,43,Early Morning
728,City,39,Trip Completed,11/07/2016 15:05,11/07/2016 16:09,64,Daytime
3042,City,39,Trip Completed,13/07/2016 07:38,13/07/2016 08:32,54,Early Morning
3620,City,39,Trip Completed,13/07/2016 18:54,13/07/2016 20:08,74,Evening
4276,City,39,Trip Completed,14/07/2016 06:22,14/07/2016 07:23,61,Early Morning
4735,City,39,Trip Completed,14/07/2016 14:43,14/07/2016 15:51,68,Daytime
1353,Airport,40,Trip Completed,11/07/2016 23:51,12/07/2016 00:34,43,Night
1568,City,40,Trip Completed,12/07/2016 06:18,12/07/2016 06:52,34,Early Morning
2465,City,40,Trip Completed,12/07/2016 20:38,12/07/2016 21:37,59,Night
3688,City,40,Trip Completed,13/07/2016 19:39,13/07/2016 20:40,61,Evening
4727,City,40,Trip Completed,14/07/2016 14:06,14/07/2016 15:02,57,Daytime
5348,City,40,Trip Completed,14/07/2016 22:50,14/07/2016 23:45,54,Night
6537,Airport,40,Trip Completed,15/07/2016 20:52,15/07/2016 22:03,71,Night
1941,Airport,41,Trip Completed,12/07/2016 11:29,12/07/2016 12:09,40,Daytime
3766,Airport,41,Trip Completed,13/07/2016 20:33,13/07/2016 21:24,51,Night
4243,Airport,41,Trip Completed,14/07/2016 06:02,14/07/2016 06:37,35,Early Morning
4717,Airport,41,Trip Completed,14/07/2016 13:42,14/07/2016 14:36,54,Daytime
5682,City,41,Trip Completed,15/07/2016 07:16,15/07/2016 08:24,69,Early Morning
6343,City,41,Trip Completed,15/07/2016 18:44,15/07/2016 19:21,38,Evening
6726,Airport,41,Trip Completed,15/07/2016 23:22,16/07/2016 00:12,50,Night
238,City,42,Trip Completed,11/07/2016 06:27,11/07/2016 07:15,48,Early Morning
2624,City,42,Trip Completed,12/07/2016 22:16,12/07/2016 23:17,61,Night
2787,City,42,Trip Completed,13/07/2016 04:54,13/07/2016 05:29,34,Early Morning
3992,City,42,Trip Completed,13/07/2016 23:24,14/07/2016 00:04,40,Night
4974,City,42,Trip Completed,14/07/2016 18:44,14/07/2016 19:16,31,Evening
5478,Airport,42,Trip Completed,15/07/2016 04:43,15/07/2016 05:44,61,Early Morning
5641,City,42,Trip Completed,15/07/2016 06:46,15/07/2016 07:16,30,Early Morning
128,City,43,Trip Completed,11/07/2016 05:12,11/07/2016 05:48,36,Early Morning
627,City,43,Trip Completed,11/07/2016 12:12,11/07/2016 13:10,58,Daytime
1766,Airport,43,Trip Completed,12/07/2016 08:45,12/07/2016 09:52,67,Early Morning
2089,City,43,Trip Completed,12/07/2016 15:49,12/07/2016 16:32,43,Daytime
3565,City,43,Trip Completed,13/07/2016 18:13,13/07/2016 18:50,37,Evening
3954,Airport,43,Trip Completed,13/07/2016 22:43,14/07/2016 00:03,80,Night
4204,City,43,Trip Completed,14/07/2016 05:36,14/07/2016 06:23,47,Early Morning
4651,City,43,Trip Completed,14/07/2016 11:54,14/07/2016 12:47,53,Daytime
5814,City,43,Trip Completed,15/07/2016 08:43,15/07/2016 09:55,71,Early Morning
6062,City,43,Trip Completed,15/07/2016 13:48,15/07/2016 14:51,63,Daytime
118,Airport,44,Trip Completed,11/07/2016 05:11,11/07/2016 05:52,41,Early Morning
339,Airport,44,Trip Completed,11/07/2016 07:49,11/07/2016 08:45,56,Early Morning
766,City,44,Trip Completed,11/07/2016 16:23,11/07/2016 17:27,64,Evening
1133,Airport,44,Trip Completed,11/07/2016 20:27,11/07/2016 21:31,64,Night
2458,City,44,Trip Completed,12/07/2016 20:33,12/07/2016 21:33,60,Night
3060,Airport,44,Trip Completed,13/07/2016 07:56,13/07/2016 09:12,75,Early Morning
3653,City,44,Trip Completed,13/07/2016 19:18,13/07/2016 19:51,33,Evening
4321,City,44,Trip Completed,14/07/2016 06:56,14/07/2016 07:47,52,Early Morning
5672,Airport,44,Trip Completed,15/07/2016 07:07,15/07/2016 07:59,52,Early Morning
1698,City,45,Trip Completed,12/07/2016 07:56,12/07/2016 08:56,60,Early Morning
2098,City,45,Trip Completed,12/07/2016 16:12,12/07/2016 16:42,30,Evening
2733,City,45,Trip Completed,13/07/2016 02:37,13/07/2016 03:45,67,Night
2917,Airport,45,Trip Completed,13/07/2016 06:21,13/07/2016 06:53,32,Early Morning
3151,Airport,45,Trip Completed,13/07/2016 09:00,13/07/2016 09:38,38,Early Morning
3358,City,45,Trip Completed,13/07/2016 13:30,13/07/2016 14:38,68,Daytime
5435,City,45,Trip Completed,15/07/2016 02:52,15/07/2016 03:43,52,Night
5717,Airport,45,Trip Completed,15/07/2016 07:41,15/07/2016 08:24,43,Early Morning
635,Airport,46,Trip Completed,11/07/2016 12:25,11/07/2016 13:29,64,Daytime
1275,Airport,46,Trip Completed,11/07/2016 22:05,11/07/2016 23:02,57,Night
1562,Airport,46,Trip Completed,12/07/2016 06:16,12/07/2016 07:15,59,Early Morning
2908,Airport,46,Trip Completed,13/07/2016 06:14,13/07/2016 07:17,63,Early Morning
3414,City,46,Trip Completed,13/07/2016 15:28,13/07/2016 16:44,76,Daytime
3638,Airport,46,Trip Completed,13/07/2016 19:09,13/07/2016 19:58,49,Evening
5132,Airport,46,Trip Completed,14/07/2016 20:11,14/07/2016 20:40,29,Night
5422,City,46,Trip Completed,15/07/2016 02:09,15/07/2016 03:09,60,Night
5724,City,46,Trip Completed,15/07/2016 07:40,15/07/2016 08:48,69,Early Morning
6026,Airport,46,Trip Completed,15/07/2016 12:50,15/07/2016 13:35,44,Daytime
6416,City,46,Trip Completed,15/07/2016 19:42,15/07/2016 20:27,45,Evening
995,Airport,47,Trip Completed,11/07/2016 19:11,11/07/2016 19:33,22,Evening
1771,City,47,Trip Completed,12/07/2016 08:56,12/07/2016 09:27,31,Early Morning
2729,Airport,47,Trip Completed,13/07/2016 02:36,13/07/2016 03:03,26,Night
3416,City,47,Trip Completed,13/07/2016 15:31,13/07/2016 16:06,35,Daytime
4286,City,47,Trip Completed,14/07/2016 06:35,14/07/2016 07:35,61,Early Morning
5012,Airport,47,Trip Completed,14/07/2016 18:59,14/07/2016 20:05,66,Evening
6761,Airport,47,Trip Completed,15/07/2016 00:05,15/07/2016 00:47,42,Night
5638,City,47,Trip Completed,15/07/2016 06:40,15/07/2016 07:18,38,Early Morning
6191,Airport,47,Trip Completed,15/07/2016 17:17,15/07/2016 18:16,59,Evening
443,City,48,Trip Completed,11/07/2016 09:05,11/07/2016 09:45,40,Early Morning
1299,City,48,Trip Completed,11/07/2016 22:22,11/07/2016 23:06,44,Night
1637,Airport,48,Trip Completed,12/07/2016 07:09,12/07/2016 08:15,66,Early Morning
2099,Airport,48,Trip Completed,12/07/2016 16:03,12/07/2016 17:16,73,Evening
2349,Airport,48,Trip Completed,12/07/2016 19:22,12/07/2016 20:07,45,Evening
3081,City,48,Trip Completed,13/07/2016 08:10,13/07/2016 08:47,37,Early Morning
3555,Airport,48,Trip Completed,13/07/2016 18:08,13/07/2016 19:07,59,Evening
3798,City,48,Trip Completed,13/07/2016 20:55,13/07/2016 21:41,47,Night
3982,Airport,48,Trip Completed,13/07/2016 23:16,14/07/2016 00:34,77,Night
4082,Airport,48,Trip Completed,14/07/2016 02:37,14/07/2016 03:23,45,Night
4672,City,48,Trip Completed,14/07/2016 12:36,14/07/2016 13:47,71,Daytime
4937,City,48,Trip Completed,14/07/2016 18:22,14/07/2016 19:14,53,Evening
5594,Airport,48,Trip Completed,15/07/2016 06:05,15/07/2016 07:02,57,Early Morning
540,City,49,Trip Completed,11/07/2016 09:56,11/07/2016 10:52,56,Early Morning
1533,City,49,Trip Completed,12/07/2016 05:56,12/07/2016 06:32,36,Early Morning
2359,City,49,Trip Completed,12/07/2016 19:31,12/07/2016 20:28,57,Evening
2603,City,49,Trip Completed,12/07/2016 22:00,12/07/2016 22:51,51,Night
2965,Airport,49,Trip Completed,13/07/2016 06:56,13/07/2016 07:25,29,Early Morning
4002,City,49,Trip Completed,13/07/2016 23:39,14/07/2016 00:50,71,Night
4364,Airport,49,Trip Completed,14/07/2016 07:26,14/07/2016 08:07,40,Early Morning
4614,Airport,49,Trip Completed,14/07/2016 10:51,14/07/2016 11:28,38,Daytime
5235,Airport,49,Trip Completed,14/07/2016 21:08,14/07/2016 22:00,52,Night
5979,Airport,49,Trip Completed,15/07/2016 11:35,15/07/2016 12:11,36,Daytime
6145,Airport,49,Trip Completed,15/07/2016 16:08,15/07/2016 17:20,72,Evening
6363,Airport,49,Trip Completed,15/07/2016 19:07,15/07/2016 19:46,40,Evening
2481,City,50,Trip Completed,12/07/2016 20:40,12/07/2016 21:37,57,Night
3328,Airport,50,Trip Completed,13/07/2016 12:28,13/07/2016 13:10,41,Daytime
3908,Airport,50,Trip Completed,13/07/2016 22:07,13/07/2016 23:15,68,Night
4416,City,50,Trip Completed,14/07/2016 08:12,14/07/2016 09:08,56,Early Morning
4966,Airport,50,Trip Completed,14/07/2016 18:35,14/07/2016 19:19,44,Evening
5243,City,50,Trip Completed,14/07/2016 21:12,14/07/2016 22:15,63,Night
5697,City,50,Trip Completed,15/07/2016 07:32,15/07/2016 08:12,40,Early Morning
5864,Airport,50,Trip Completed,15/07/2016 09:22,15/07/2016 10:18,56,Early Morning
6530,Airport,50,Trip Completed,15/07/2016 20:51,15/07/2016 21:30,39,Night
686,City,51,Trip Completed,11/07/2016 13:44,11/07/2016 14:30,46,Daytime
777,Airport,51,Trip Completed,11/07/2016 16:41,11/07/2016 17:32,51,Evening
1455,Airport,51,Trip Completed,12/07/2016 04:56,12/07/2016 05:27,31,Early Morning
1906,Airport,51,Trip Completed,12/07/2016 10:38,12/07/2016 11:22,44,Daytime
2432,Airport,51,Trip Completed,12/07/2016 20:15,12/07/2016 20:59,44,Night
2977,Airport,51,Trip Completed,13/07/2016 06:52,13/07/2016 07:47,55,Early Morning
3964,City,51,Trip Completed,13/07/2016 22:53,13/07/2016 23:34,41,Night
4182,Airport,51,Trip Completed,14/07/2016 05:24,14/07/2016 06:24,61,Early Morning
4679,City,51,Trip Completed,14/07/2016 12:44,14/07/2016 13:39,54,Daytime
4997,City,51,Trip Completed,14/07/2016 18:57,14/07/2016 19:41,44,Evening
5600,City,51,Trip Completed,15/07/2016 06:09,15/07/2016 07:12,63,Early Morning
5910,Airport,51,Trip Completed,15/07/2016 10:00,15/07/2016 10:52,52,Daytime
6597,Airport,51,Trip Completed,15/07/2016 21:35,15/07/2016 22:21,46,Night
64,City,52,Trip Completed,11/07/2016 04:16,11/07/2016 05:28,72,Early Morning
687,Airport,52,Trip Completed,11/07/2016 13:41,11/07/2016 14:25,44,Daytime
1625,City,52,Trip Completed,12/07/2016 07:01,12/07/2016 07:49,48,Early Morning
1958,Airport,52,Trip Completed,12/07/2016 11:41,12/07/2016 12:35,54,Daytime
2160,Airport,52,Trip Completed,12/07/2016 17:32,12/07/2016 18:07,35,Evening
2517,Airport,52,Trip Completed,12/07/2016 21:04,12/07/2016 22:20,76,Night
2894,City,52,Trip Completed,13/07/2016 06:01,13/07/2016 07:13,72,Early Morning
3739,Airport,52,Trip Completed,13/07/2016 20:21,13/07/2016 21:06,45,Night
4737,City,52,Trip Completed,14/07/2016 14:37,14/07/2016 15:47,70,Daytime
5064,Airport,52,Trip Completed,14/07/2016 19:28,14/07/2016 20:34,66,Evening
313,City,53,Trip Completed,11/07/2016 07:26,11/07/2016 08:35,69,Early Morning
2107,City,53,Trip Completed,12/07/2016 16:18,12/07/2016 17:14,56,Evening
2819,City,53,Trip Completed,13/07/2016 05:12,13/07/2016 06:23,71,Early Morning
2932,Airport,53,Trip Completed,13/07/2016 06:28,13/07/2016 07:11,43,Early Morning
3593,City,53,Trip Completed,13/07/2016 18:34,13/07/2016 19:27,54,Evening
4760,City,53,Trip Completed,14/07/2016 15:19,14/07/2016 16:37,78,Daytime
6681,Airport,53,Trip Completed,15/07/2016 22:32,15/07/2016 23:34,63,Night
234,City,54,Trip Completed,11/07/2016 06:27,11/07/2016 07:23,56,Early Morning
425,Airport,54,Trip Completed,11/07/2016 08:48,11/07/2016 09:34,46,Early Morning
1528,City,54,Trip Completed,12/07/2016 05:58,12/07/2016 06:33,35,Early Morning
1671,Airport,54,Trip Completed,12/07/2016 07:41,12/07/2016 08:50,69,Early Morning
2223,City,54,Trip Completed,12/07/2016 18:07,12/07/2016 19:12,65,Evening
3268,Airport,54,Trip Completed,13/07/2016 10:27,13/07/2016 11:31,64,Daytime
3530,Airport,54,Trip Completed,13/07/2016 17:53,13/07/2016 18:43,50,Evening
4765,Airport,54,Trip Completed,14/07/2016 15:36,14/07/2016 16:41,65,Daytime
531,City,55,Trip Completed,11/07/2016 10:01,11/07/2016 10:36,35,Daytime
1721,City,55,Trip Completed,12/07/2016 08:10,12/07/2016 08:47,37,Early Morning
2665,Airport,55,Trip Completed,12/07/2016 23:30,13/07/2016 00:37,67,Night
2951,City,55,Trip Completed,13/07/2016 06:40,13/07/2016 07:41,61,Early Morning
3786,Airport,55,Trip Completed,13/07/2016 20:47,13/07/2016 21:35,48,Night
4049,City,55,Trip Completed,14/07/2016 01:03,14/07/2016 02:26,83,Night
4079,Airport,55,Trip Completed,14/07/2016 02:31,14/07/2016 03:33,62,Night
4233,Airport,55,Trip Completed,14/07/2016 05:51,14/07/2016 06:58,67,Early Morning
4884,Airport,55,Trip Completed,14/07/2016 17:53,14/07/2016 19:06,72,Evening
6350,City,55,Trip Completed,15/07/2016 18:57,15/07/2016 20:08,71,Evening
1914,Airport,56,Trip Completed,12/07/2016 10:42,12/07/2016 11:52,70,Daytime
3205,City,56,Trip Completed,13/07/2016 09:38,13/07/2016 10:49,71,Early Morning
3448,City,56,Trip Completed,13/07/2016 16:40,13/07/2016 17:35,55,Evening
4628,City,56,Trip Completed,14/07/2016 11:13,14/07/2016 12:05,52,Daytime
5418,City,56,Trip Completed,15/07/2016 02:03,15/07/2016 03:13,69,Night
5654,City,56,Trip Completed,15/07/2016 06:56,15/07/2016 08:09,74,Early Morning
614,City,57,Trip Completed,11/07/2016 11:49,11/07/2016 12:52,63,Daytime
1340,City,57,Trip Completed,11/07/2016 23:22,11/07/2016 23:55,33,Night
1576,City,57,Trip Completed,12/07/2016 06:27,12/07/2016 07:41,74,Early Morning
1974,Airport,57,Trip Completed,12/07/2016 12:19,12/07/2016 13:07,48,Daytime
2597,City,57,Trip Completed,12/07/2016 21:52,12/07/2016 22:54,62,Night
4690,City,57,Trip Completed,14/07/2016 13:04,14/07/2016 13:45,41,Daytime
6267,Airport,57,Trip Completed,15/07/2016 18:10,15/07/2016 18:45,35,Evening
660,Airport,58,Trip Completed,11/07/2016 12:55,11/07/2016 13:44,49,Daytime
943,Airport,58,Trip Completed,11/07/2016 18:34,11/07/2016 19:25,51,Evening
1445,Airport,58,Trip Completed,12/07/2016 04:45,12/07/2016 06:02,77,Early Morning
3070,City,58,Trip Completed,13/07/2016 07:53,13/07/2016 08:53,60,Early Morning
3440,City,58,Trip Completed,13/07/2016 16:26,13/07/2016 17:04,38,Evening
4503,City,58,Trip Completed,14/07/2016 09:05,14/07/2016 09:56,51,Early Morning
4771,Airport,58,Trip Completed,14/07/2016 15:57,14/07/2016 16:25,27,Daytime
4797,City,58,Trip Completed,14/07/2016 16:55,14/07/2016 17:51,56,Evening
4898,Airport,58,Trip Completed,14/07/2016 18:02,14/07/2016 19:08,65,Evening
172,Airport,59,Trip Completed,11/07/2016 05:41,11/07/2016 06:19,38,Early Morning
518,City,59,Trip Completed,11/07/2016 09:46,11/07/2016 10:42,56,Early Morning
843,Airport,59,Trip Completed,11/07/2016 17:38,11/07/2016 18:31,53,Evening
1070,City,59,Trip Completed,11/07/2016 19:58,11/07/2016 20:58,60,Evening
2078,Airport,59,Trip Completed,12/07/2016 15:36,12/07/2016 16:22,46,Daytime
5382,City,59,Trip Completed,14/07/2016 00:08,14/07/2016 00:42,34,Night
4119,City,59,Trip Completed,14/07/2016 04:22,14/07/2016 05:42,80,Early Morning
4623,City,59,Trip Completed,14/07/2016 11:00,14/07/2016 11:37,38,Daytime
620,City,60,Trip Completed,11/07/2016 12:04,11/07/2016 13:17,73,Daytime
1286,Airport,60,Trip Completed,11/07/2016 22:18,11/07/2016 22:59,41,Night
2482,City,60,Trip Completed,12/07/2016 20:45,12/07/2016 21:42,57,Night
3672,Airport,60,Trip Completed,13/07/2016 19:28,13/07/2016 20:34,65,Evening
3959,City,60,Trip Completed,13/07/2016 22:51,13/07/2016 23:25,35,Night
4659,City,60,Trip Completed,14/07/2016 12:10,14/07/2016 13:10,60,Daytime
5060,Airport,60,Trip Completed,14/07/2016 19:26,14/07/2016 20:02,36,Evening
5942,City,60,Trip Completed,15/07/2016 10:29,15/07/2016 11:23,54,Daytime
1349,Airport,61,Trip Completed,11/07/2016 23:41,12/07/2016 00:22,41,Night
2192,Airport,61,Trip Completed,12/07/2016 17:44,12/07/2016 18:39,55,Evening
2323,City,61,Trip Completed,12/07/2016 19:06,12/07/2016 20:17,71,Evening
2717,City,61,Trip Completed,13/07/2016 02:00,13/07/2016 02:55,55,Night
3338,Airport,61,Trip Completed,13/07/2016 12:36,13/07/2016 13:16,40,Daytime
4475,City,61,Trip Completed,14/07/2016 08:44,14/07/2016 09:25,41,Early Morning
4786,City,61,Trip Completed,14/07/2016 16:40,14/07/2016 17:13,33,Evening
5017,City,61,Trip Completed,14/07/2016 19:09,14/07/2016 20:01,52,Evening
